id,slug,name,branch,level,position_type,province,city,parent_office_id
o5529,vice-mayor-of-lugus-sulu-o5529,"Vice Mayor of Lugus, Sulu",executive,city,elected,SULU,LUGUS,o4579
o5530,vice-mayor-of-hadji-panglima-tahil-marunggas-sulu-o5530,"Vice Mayor of Hadji Panglima Tahil Marunggas, Sulu",executive,city,elected,SULU,HADJI PANGLIMA TAHIL MARUNGGAS,o4579
o5531,vice-mayor-of-jolo-capital-sulu-o5531,"Vice Mayor of Jolo Capital, Sulu",executive,city,elected,SULU,JOLO CAPITAL,o4579
o5532,vice-mayor-of-panglima-estino-new-panamao-sulu-o5532,"Vice Mayor of Panglima Estino New Panamao, Sulu",executive,city,elected,SULU,PANGLIMA ESTINO NEW PANAMAO,o4579
o5533,councilor-of-basilisa-rizal-surigao-del-norte-o5533,"Councilor of Basilisa Rizal, Surigao Del Norte",legislative,city,elected,SURIGAO DEL NORTE,BASILISA RIZAL,o4645
o5534,councilor-of-libjo-albor-surigao-del-norte-o5534,"Councilor of Libjo Albor, Surigao Del Norte",legislative,city,elected,SURIGAO DEL NORTE,LIBJO ALBOR,o4645
o5535,councilor-of-san-francisco-anao-aon-surigao-del-norte-o5535,"Councilor of San Francisco Anao Aon, Surigao Del Norte",legislative,city,elected,SURIGAO DEL NORTE,SAN FRANCISCO ANAO AON,o4645
o5536,councilor-of-santa-monica-sapao-surigao-del-norte-o5536,"Councilor of Santa Monica Sapao, Surigao Del Norte",legislative,city,elected,SURIGAO DEL NORTE,SANTA MONICA SAPAO,o4645
o5537,councilor-of-surigao-del-norte-o5537,"Councilor of , Surigao Del Norte",legislative,city,elected,SURIGAO DEL NORTE,,o4645
o5538,mayor-of-santa-monica-sapao-surigao-del-norte-o5538,"Mayor of Santa Monica Sapao, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,SANTA MONICA SAPAO,o4645
o5539,mayor-of-basilisa-rizal-surigao-del-norte-o5539,"Mayor of Basilisa Rizal, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,BASILISA RIZAL,o4645
o5540,mayor-of-libjo-albor-surigao-del-norte-o5540,"Mayor of Libjo Albor, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,LIBJO ALBOR,o4645
o5541,mayor-of-san-francisco-anao-aon-surigao-del-norte-o5541,"Mayor of San Francisco Anao Aon, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,SAN FRANCISCO ANAO AON,o4645
o5542,vice-mayor-of-san-francisco-anao-aon-surigao-del-norte-o5542,"Vice Mayor of San Francisco Anao Aon, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,SAN FRANCISCO ANAO AON,o4645
o5543,vice-mayor-of-santa-monica-sapao-surigao-del-norte-o5543,"Vice Mayor of Santa Monica Sapao, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,SANTA MONICA SAPAO,o4645
o5544,vice-mayor-of-libjo-albor-surigao-del-norte-o5544,"Vice Mayor of Libjo Albor, Surigao Del Norte",executive,city,elected,SURIGAO DEL NORTE,LIBJO ALBOR,o4645
o5545,councilor-of-surigao-del-sur-o5545,"Councilor of , Surigao Del Sur",legislative,city,elected,SURIGAO DEL SUR,,o4724
o5546,mayor-of-surigao-del-sur-o5546,"Mayor of , Surigao Del Sur",executive,city,elected,SURIGAO DEL SUR,,o4724
o5547,councilor-of-tarlac-o5547,"Councilor of , Tarlac",legislative,city,elected,TARLAC,,o4784
o5548,mayor-of-tarlac-o5548,"Mayor of , Tarlac",executive,city,elected,TARLAC,,o4784
o5549,representative-tarlac-o5549,"Representative, , Tarlac",legislative,national,elected,TARLAC,,
o5550,vice-mayor-of-tarlac-o5550,"Vice Mayor of , Tarlac",executive,city,elected,TARLAC,,o4784
o5551,councilor-of-panglima-sugala-balimbing-tawi-tawi-o5551,"Councilor of Panglima Sugala Balimbing, Tawi Tawi",legislative,city,elected,TAWI TAWI,PANGLIMA SUGALA BALIMBING,o5554
o5552,councilor-of-tawi-tawi-o5552,"Councilor of , Tawi Tawi",legislative,city,elected,TAWI TAWI,,o5554
o5553,councilor-of-mapun-cagayan-de-tawi-tawi-tawi-tawi-o5553,"Councilor of Mapun Cagayan De Tawi Tawi, Tawi Tawi",legislative,city,elected,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,o5554
o5554,governor-of-tawi-tawi-o5554,Governor of Tawi Tawi,executive,provincial,elected,TAWI TAWI,,
o5555,mayor-of-panglima-sugala-balimbing-tawi-tawi-o5555,"Mayor of Panglima Sugala Balimbing, Tawi Tawi",executive,city,elected,TAWI TAWI,PANGLIMA SUGALA BALIMBING,o5554
o5556,mayor-of-mapun-cagayan-de-tawi-tawi-tawi-tawi-o5556,"Mayor of Mapun Cagayan De Tawi Tawi, Tawi Tawi",executive,city,elected,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,o5554
o5557,vice-governor-of-tawi-tawi-o5557,Vice Governor of Tawi Tawi,executive,provincial,elected,TAWI TAWI,,
o5558,vice-mayor-of-panglima-sugala-balimbing-tawi-tawi-o5558,"Vice Mayor of Panglima Sugala Balimbing, Tawi Tawi",executive,city,elected,TAWI TAWI,PANGLIMA SUGALA BALIMBING,o5554
o5559,vice-mayor-of-mapun-cagayan-de-tawi-tawi-tawi-tawi-o5559,"Vice Mayor of Mapun Cagayan De Tawi Tawi, Tawi Tawi",executive,city,elected,TAWI TAWI,MAPUN CAGAYAN DE TAWI TAWI,o5554
o5560,councilor-of-zambales-o5560,"Councilor of , Zambales",legislative,city,elected,ZAMBALES,,o4869
o5561,councilor-of-jose-dalman-ponot-zamboanga-del-norte-o5561,"Councilor of Jose Dalman Ponot, Zamboanga Del Norte",legislative,city,elected,ZAMBOANGA DEL NORTE,JOSE DALMAN PONOT,o4928
o5562,councilor-of-bacungan-leon-t-postigo-zamboanga-del-norte-o5562,"Councilor of Bacungan Leon T Postigo, Zamboanga Del Norte",legislative,city,elected,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,o4928
o5563,councilor-of-pinan-new-pinan-zamboanga-del-norte-o5563,"Councilor of Pinan New Pinan, Zamboanga Del Norte",legislative,city,elected,ZAMBOANGA DEL NORTE,PINAN NEW PINAN,o4928
o5564,councilor-of-zamboanga-del-norte-o5564,"Councilor of , Zamboanga Del Norte",legislative,city,elected,ZAMBOANGA DEL NORTE,,o4928
o5565,mayor-of-zamboanga-del-norte-o5565,"Mayor of , Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,,o4928
o5566,mayor-of-jose-dalman-ponot-zamboanga-del-norte-o5566,"Mayor of Jose Dalman Ponot, Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,JOSE DALMAN PONOT,o4928
o5567,mayor-of-pinan-new-pinan-zamboanga-del-norte-o5567,"Mayor of Pinan New Pinan, Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,PINAN NEW PINAN,o4928
o5568,mayor-of-bacungan-leon-t-postigo-zamboanga-del-norte-o5568,"Mayor of Bacungan Leon T Postigo, Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,o4928
o5569,vice-mayor-of-pinan-new-pinan-zamboanga-del-norte-o5569,"Vice Mayor of Pinan New Pinan, Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,PINAN NEW PINAN,o4928
o5570,vice-mayor-of-bacungan-leon-t-postigo-zamboanga-del-norte-o5570,"Vice Mayor of Bacungan Leon T Postigo, Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,BACUNGAN LEON T POSTIGO,o4928
o5571,vice-mayor-of-jose-dalman-ponot-zamboanga-del-norte-o5571,"Vice Mayor of Jose Dalman Ponot, Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,JOSE DALMAN PONOT,o4928
o5572,vice-mayor-of-zamboanga-del-norte-o5572,"Vice Mayor of , Zamboanga Del Norte",executive,city,elected,ZAMBOANGA DEL NORTE,,o4928
o5573,councilor-of-ramon-magsaysay-liargo-zamboanga-del-sur-o5573,"Councilor of Ramon Magsaysay Liargo, Zamboanga Del Sur",legislative,city,elected,ZAMBOANGA DEL SUR,RAMON MAGSAYSAY LIARGO,o5014
o5574,councilor-of-sominot-don-mariano-marcos-zamboanga-del-sur-o5574,"Councilor of Sominot Don Mariano Marcos, Zamboanga Del Sur",legislative,city,elected,ZAMBOANGA DEL SUR,SOMINOT DON MARIANO MARCOS,o5014
o5575,councilor-of-zamboanga-del-sur-o5575,"Councilor of , Zamboanga Del Sur",legislative,city,elected,ZAMBOANGA DEL SUR,,o5014
o5576,mayor-of-sominot-don-mariano-marcos-zamboanga-del-sur-o5576,"Mayor of Sominot Don Mariano Marcos, Zamboanga Del Sur",executive,city,elected,ZAMBOANGA DEL SUR,SOMINOT DON MARIANO MARCOS,o5014
o5577,mayor-of-zamboanga-del-sur-o5577,"Mayor of , Zamboanga Del Sur",executive,city,elected,ZAMBOANGA DEL SUR,,o5014
o5578,mayor-of-ramon-magsaysay-liargo-zamboanga-del-sur-o5578,"Mayor of Ramon Magsaysay Liargo, Zamboanga Del Sur",executive,city,elected,ZAMBOANGA DEL SUR,RAMON MAGSAYSAY LIARGO,o5014
o5579,vice-mayor-of-ramon-magsaysay-liargo-zamboanga-del-sur-o5579,"Vice Mayor of Ramon Magsaysay Liargo, Zamboanga Del Sur",executive,city,elected,ZAMBOANGA DEL SUR,RAMON MAGSAYSAY LIARGO,o5014
o5580,vice-mayor-of-sominot-don-mariano-marcos-zamboanga-del-sur-o5580,"Vice Mayor of Sominot Don Mariano Marcos, Zamboanga Del Sur",executive,city,elected,ZAMBOANGA DEL SUR,SOMINOT DON MARIANO MARCOS,o5014
o5581,councilor-of-zamboanga-sibugay-o5581,"Councilor of , Zamboanga Sibugay",legislative,city,elected,ZAMBOANGA SIBUGAY,,o5090
o5582,vice-mayor-of-agusan-del-sur-o5582,"Vice Mayor of , Agusan Del Sur",executive,city,elected,AGUSAN DEL SUR,,o139
o5583,vice-mayor-of-aklan-o5583,"Vice Mayor of , Aklan",executive,city,elected,AKLAN,,o188
o5584,mayor-of-albay-o5584,"Mayor of , Albay",executive,city,elected,ALBAY,,o244
o5585,vice-mayor-of-albay-o5585,"Vice Mayor of , Albay",executive,city,elected,ALBAY,,o244
o5586,vice-mayor-of-aurora-o5586,"Vice Mayor of , Aurora",executive,city,elected,AURORA,,o375
o5587,councilor-of-al-barka-basilan-o5587,"Councilor of Al Barka, Basilan",legislative,city,elected,BASILAN,AL BARKA,o402
o5588,councilor-of-akbar-basilan-o5588,"Councilor of Akbar, Basilan",legislative,city,elected,BASILAN,AKBAR,o402
o5589,councilor-of-ungkaya-pukan-basilan-o5589,"Councilor of Ungkaya Pukan, Basilan",legislative,city,elected,BASILAN,UNGKAYA PUKAN,o402
o5590,mayor-of-al-barka-basilan-o5590,"Mayor of Al Barka, Basilan",executive,city,elected,BASILAN,AL BARKA,o402
o5591,mayor-of-ungkaya-pukan-basilan-o5591,"Mayor of Ungkaya Pukan, Basilan",executive,city,elected,BASILAN,UNGKAYA PUKAN,o402
o5592,mayor-of-akbar-basilan-o5592,"Mayor of Akbar, Basilan",executive,city,elected,BASILAN,AKBAR,o402
o5593,vice-mayor-of-ungkaya-pukan-basilan-o5593,"Vice Mayor of Ungkaya Pukan, Basilan",executive,city,elected,BASILAN,UNGKAYA PUKAN,o402
o5594,vice-mayor-of-al-barka-basilan-o5594,"Vice Mayor of Al Barka, Basilan",executive,city,elected,BASILAN,AL BARKA,o402
